#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 9.7100959124741892e-01  4.6473513265438726e-01 -9.1779283994708111e-02  9.5945636791230271e-01  9.8810184426677594e-01  0.0000000000000000e+00
 9.7089143119837196e-01  4.6209220775180770e-01 -1.0542939658121285e-01  9.5929639978315195e-01  9.8805733468992718e-01  0.0000000000000000e+00
 9.7097712170458317e-01  4.5813553972435339e-01 -1.1991704475908799e-01  9.5942176504320109e-01  9.8809924929941084e-01  0.0000000000000000e+00
 9.7130825815771182e-01  4.5266589362049958e-01 -1.3527887636930189e-01  9.5988726161157467e-01  9.8824163549499799e-01  0.0000000000000000e+00
 9.7193223137468621e-01  4.4533066766284463e-01 -1.5149431402887831e-01  9.6076110967820205e-01  9.8850627509215983e-01  0.0000000000000000e+00
 9.7291752449176494e-01  4.3583062794088528e-01 -1.6852511947606541e-01  9.6213439688929303e-01  9.8891670945273125e-01  0.0000000000000000e+00
 9.7434053392134479e-01  4.2364360696332543e-01 -1.8618782957749616e-01  9.6411683304732698e-01  9.8950705577969633e-01  0.0000000000000000e+00
 9.7630225248703040e-01  4.0836202070885275e-01 -2.0423201628796014e-01  9.6684381031757149e-01  9.9031197342281629e-01  0.0000000000000000e+00
 9.7890335538392415e-01  3.8940995963082892e-01 -2.2215242753811243e-01  9.7045836228075810e-01  9.9137300627613667e-01  0.0000000000000000e+00
 9.8224846503191243e-01  3.6638841151056467e-01 -2.3927221914281657e-01  9.7510446104274551e-01  9.9272688709273316e-01  0.0000000000000000e+00
 9.8641847109657199e-01  3.3898026887317967e-01 -2.5460316249665466e-01  9.8089675970216217e-01  9.9440226277568455e-01  0.0000000000000000e+00
 9.9143619596819854e-01  3.0727665044171409e-01 -2.6696103239103203e-01  9.8787268411946716e-01  9.9640570733323774e-01  0.0000000000000000e+00
 9.9723698341912326e-01  2.7182210233604065e-01 -2.7503291939754976e-01  9.9595124185904649e-01  9.9871069607179197e-01  0.0000000000000000e+00
 1.0036438011679294e+00  2.3378564286076661e-01 -2.7765628919362950e-01  1.0048974937872934e+00  1.0012491409979369e+00  0.0000000000000000e+00
 1.0103683839022031e+00  1.9486471536534808e-01 -2.7407514148302958e-01  1.0143216970812534e+00  1.0039127443435851e+00  0.0000000000000000e+00
 1.0170649982719739e+00  1.5708106728629989e-01 -2.6427254903320374e-01  1.0237421432588416e+00  1.0065651113726386e+00  0.0000000000000000e+00
 1.0233827696961770e+00  1.2233249679258140e-01 -2.4899928287961987e-01  1.0326657409226734e+00  1.0090708691814818e+00  0.0000000000000000e+00
 1.0290412473485602e+00  9.2020989683650828e-02 -2.2961388957328785e-01  1.0406939845843126e+00  1.0113238777024509e+00  0.0000000000000000e+00
 1.0338851391429544e+00  6.6848722906104691e-02 -2.0775549291651454e-01  1.0475947753203991e+00  1.0132603087697050e+00  0.0000000000000000e+00
 1.0378778012774275e+00  4.6849643722133794e-02 -1.8501960275045612e-01  1.0533011605417346e+00  1.0148604770670731e+00  0.0000000000000000e+00
 1.0410700107196973e+00  3.1559009709696939e-02 -1.6268530943776682e-01  1.0578736791940575e+00  1.0161407670006208e+00  0.0000000000000000e+00
 1.0435624883731554e+00  2.0253234252577971e-02 -1.4164072114866927e-01  1.0614481877037119e+00  1.0171390784259018e+00  0.0000000000000000e+00
 1.0454732670843405e+00  1.2138631091116315e-02 -1.2238961709791830e-01  1.0641897735505996e+00  1.0179024247252699e+00  0.0000000000000000e+00
 1.0469193330382989e+00  6.4765668360380925e-03 -1.0514067119729313e-01  1.0662641795770265e+00  1.0184778768795744e+00  0.0000000000000000e+00
 1.0479501685260346e+00  2.6404270173409007e-03 -8.9856713626769738e-02  1.0677652897541237e+00  1.0189084575041958e+00  0.0000000000000000e+00
 1.0487253783069164e+00 -9.3570881333213488e-06 -7.5966041368705786e-02  1.0689013301969941e+00  1.0192385464368665e+00  0.0000000000000000e+00
 1.0494664289985847e+00 -1.8382196926635332e-03 -6.2063816628409985e-02  1.0699440153602164e+00  1.0195123786676741e+00  0.0000000000000000e+00
 1.0501029261260477e+00 -2.8868320674358058e-03 -4.6693019909335491e-02  1.0708432504226000e+00  1.0197507537409367e+00  0.0000000000000000e+00
 1.0505959416997521e+00 -2.8902575113289733e-03 -2.9063233053845859e-02  1.0715468451609964e+00  1.0199419230835294e+00  0.0000000000000000e+00
 1.0508791445590639e+00 -1.2714893547588510e-03 -8.8517604632243167e-03  1.0719520181112461e+00  1.0200526137199386e+00  0.0000000000000000e+00
 1.0508421283397613e+00  2.7054677350307780e-03  1.3968877694253659e-02  1.0718961807331966e+00  1.0200354095307342e+00  0.0000000000000000e+00
 1.0503399353755911e+00  9.9091130794585740e-03  3.9146159379170445e-02  1.0711697907898725e+00  1.0198315371173934e+00  0.0000000000000000e+00
 1.0492075199175701e+00  2.1246814520770464e-02  6.6039470051609123e-02  1.0695382786614769e+00  1.0193772522193743e+00  0.0000000000000000e+00
 1.0472845623796945e+00  3.7509163091795375e-02  9.3598796923914013e-02  1.0667769977722854e+00  1.0186123581811417e+00  0.0000000000000000e+00
 1.0444511910886387e+00  5.9122099394166572e-02  1.2034182555370525e-01  1.0627256704662469e+00  1.0174967289362375e+00  0.0000000000000000e+00
 1.0406776280587573e+00  8.5941167240845287e-02  1.4458895002270622e-01  1.0573526428983058e+00  1.0160232279333743e+00  0.0000000000000000e+00
 1.0360548995374053e+00  1.1710045542124856e-01  1.6470180756582814e-01  1.0507983296368886e+00  1.0142303560420074e+00  0.0000000000000000e+00
 1.0307992942111908e+00  1.5115757343635697e-01  1.7952367038249636e-01  1.0433713115660501e+00  1.0121963775348528e+00  0.0000000000000000e+00
 1.0252094505435079e+00  1.8630413454231584e-01  1.8850539072823669e-01  1.0354897794616755e+00  1.0100275401409124e+00  0.0000000000000000e+00
 1.0195935107332199e+00  2.2082130542685180e-01  1.9184928934282633e-01  1.0275840018579869e+00  1.0078369379960266e+00  0.0000000000000000e+00
 1.0142045048753638e+00  2.5326023913249768e-01  1.9022038406386230e-01  1.0200093664505943e+00  1.0057235612219491e+00  0.0000000000000000e+00
 1.0092199528189492e+00  2.8276382579989212e-01  1.8466085441428770e-01  1.0130137661350269e+00  1.0037591540927040e+00  0.0000000000000000e+00
 1.0047433934382488e+00  3.0883848756585441e-01  1.7618778239328747e-01  1.0067360697325702e+00  1.0019832688697785e+00  0.0000000000000000e+00
 1.0008049113117239e+00  3.3147869840321964e-01  1.6578084686277936e-01  1.0012189116770132e+00  1.0004136673997202e+00  0.0000000000000000e+00
 9.9739501450757484e-01  3.5080869210622723e-01  1.5417760568825598e-01  9.9644578006064277e-01  9.9904828635282428e-01  0.0000000000000000e+00
 9.9447684233325284e-01  3.6717017555023451e-01  1.4197582304048229e-01  9.9236579545144588e-01  9.9787722871771078e-01  0.0000000000000000e+00
 9.9200434826313177e-01  3.8087139303412682e-01  1.2956638161156070e-01  9.8891122059012049e-01  9.9688194141645980e-01  0.0000000000000000e+00
